record_id,record_type,row_id,year,region,region_norm,title,url,videoId,video_id,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,view_count,views_raw,views_is_missing,views_snapshot_date,metadata_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5,source_platform,license
youtube-video-erMISitF_9M,youtube_video_metadata,1031,2015,France,france,The Perfect Day in Paris with Busabout 🇫🇷🗼 Exploring the City of Lights,https://youtu.be/erMISitF_9M,erMISitF_9M,erMISitF_9M,True,2,True,8240,8240,8240,False,2026-02-10,2026-02-10,"[""perfect day in paris"", ""one day in paris"", ""france"", ""paris attractions"", ""things to do in paris""]","perfect day in paris, one day in paris, france, paris attractions, things to do in paris","perfect day in paris, one day in paris, france, paris attractions, things to do in paris",perfect day in paris,one day in paris,france,paris attractions,things to do in paris,YouTube,CC-BY-NC-4.0
youtube-video-sl0Fwjrzrdk,youtube_video_metadata,1032,2015,Spain,spain,Paella vs Fideuà Taste Test in Madrid 🥘🇪🇸 Spanish Rice vs Noodles!,https://youtu.be/sl0Fwjrzrdk,sl0Fwjrzrdk,sl0Fwjrzrdk,True,2,True,10026,10026,10026,False,2026-02-10,2026-02-10,"[""paella taste test"", ""paella"", ""paella in madrid"", ""madrid paella"", ""fideuà""]","paella taste test, paella, paella in madrid, madrid paella, fideuà","paella taste test, paella, paella in madrid, madrid paella, fideuà",paella taste test,paella,paella in madrid,madrid paella,fideuà,YouTube,CC-BY-NC-4.0
youtube-video-1LEx2zXheSo,youtube_video_metadata,1033,2015,Spain,spain,Eating Tortilla de Patatas in Madrid 🥔🍳 Spanish Omelette Taste Test 🇪🇸,https://youtu.be/1LEx2zXheSo,1LEx2zXheSo,1LEx2zXheSo,True,2,True,5355,5355,5355,False,2026-02-10,2026-02-10,"[""eating tortilla de patatas"", ""tortilla de patatas"", ""spanish tortilla"", ""tortilla española"", ""things to do in spain""]","eating tortilla de patatas, tortilla de patatas, spanish tortilla, tortilla española, things to do in spain","eating tortilla de patatas, tortilla de patatas, spanish tortilla, tortilla española, things to do in spain",eating tortilla de patatas,tortilla de patatas,spanish tortilla,tortilla española,things to do in spain,YouTube,CC-BY-NC-4.0
youtube-video-Y9qZf_imVTs,youtube_video_metadata,1034,2015,Spain,spain,"BARCELONA TRAVEL GUIDE 🏖️ Top 25 Things to Do in Barcelona, Spain 🇪🇸 Gaudi & Tapas!",https://youtu.be/Y9qZf_imVTs,Y9qZf_imVTs,Y9qZf_imVTs,True,2,True,1592937,1592937,1592937,False,2026-02-10,2026-02-10,"[""barcelona"", ""things to do in barcelona"", ""what to do in barcelona"", ""barcelona travel guide"", ""barcelona travel""]","barcelona, things to do in barcelona, what to do in barcelona, barcelona travel guide, barcelona travel","barcelona, things to do in barcelona, what to do in barcelona, barcelona travel guide, barcelona travel",barcelona,things to do in barcelona,what to do in barcelona,barcelona travel guide,barcelona travel,YouTube,CC-BY-NC-4.0
youtube-video-tE_U_07RcK4,youtube_video_metadata,1035,2015,Spain,spain,Gazpacho vs Salmorejo 🍅 Battle of Spanish Cold Soups in Madrid 🇪🇸 Taste Test!,https://youtu.be/tE_U_07RcK4,tE_U_07RcK4,tE_U_07RcK4,True,2,True,10571,10571,10571,False,2026-02-10,2026-02-10,"[""gazpacho"", ""gazpacho taste test"", ""salmorejo taste test"", ""eating gazpacho"", ""eating gazpacho in madrid""]","gazpacho, gazpacho taste test, salmorejo taste test, eating gazpacho, eating gazpacho in madrid","gazpacho, gazpacho taste test, salmorejo taste test, eating gazpacho, eating gazpacho in madrid",gazpacho,gazpacho taste test,salmorejo taste test,eating gazpacho,eating gazpacho in madrid,YouTube,CC-BY-NC-4.0
youtube-video-clZlnnBsQ4k,youtube_video_metadata,1036,2015,Spain,spain,Churros vs Porras 🍫 Spanish Doughnut Taste Test in Madrid 🇪🇸 Best Breakfast!,https://youtu.be/clZlnnBsQ4k,clZlnnBsQ4k,clZlnnBsQ4k,True,2,True,20706,20706,20706,False,2026-02-10,2026-02-10,"[""churros taste test"", ""porras taste test"", ""churros in madrid"", ""madrid churros"", ""spanish street food""]","churros taste test, porras taste test, churros in madrid, madrid churros, spanish street food","churros taste test, porras taste test, churros in madrid, madrid churros, spanish street food",churros taste test,porras taste test,churros in madrid,madrid churros,spanish street food,YouTube,CC-BY-NC-4.0
youtube-video-TJ2t4Ytmi74,youtube_video_metadata,1037,2015,Spain,spain,"Visiting Toledo, Spain on Audrey's Birthday 🎂🏰 Day Trip from Madrid 🇪🇸",https://youtu.be/TJ2t4Ytmi74,TJ2t4Ytmi74,TJ2t4Ytmi74,True,2,True,29868,29868,29868,False,2026-02-10,2026-02-10,"[""things to do in toledo"", ""toledo"", ""things to do in spain"", ""day trip to toledo"", ""spanish culture""]","things to do in toledo, toledo, things to do in spain, day trip to toledo, spanish culture","things to do in toledo, toledo, things to do in spain, day trip to toledo, spanish culture",things to do in toledo,toledo,things to do in spain,day trip to toledo,spanish culture,YouTube,CC-BY-NC-4.0
youtube-video-vJ-hAEbN-RE,youtube_video_metadata,1038,2015,Spain,spain,"MADRID TRAVEL GUIDE 🇪🇸 Top 25 Things To Do In Madrid, Spain 👑 Best Food & Art!",https://youtu.be/vJ-hAEbN-RE,vJ-hAEbN-RE,vJ-hAEbN-RE,True,2,True,655523,655523,655523,False,2026-02-10,2026-02-10,"[""things to do in madrid"", ""what to do in madrid"", ""travel in madrid"", ""madrid travel guide"", ""madrid spain travel""]","things to do in madrid, what to do in madrid, travel in madrid, madrid travel guide, madrid spain travel","things to do in madrid, what to do in madrid, travel in madrid, madrid travel guide, madrid spain travel",things to do in madrid,what to do in madrid,travel in madrid,madrid travel guide,madrid spain travel,YouTube,CC-BY-NC-4.0
youtube-video-ETQnPf87M-4,youtube_video_metadata,1039,2015,France,france,Eating a Croque-monsieur in Paris 🥪🇫🇷 Classic French Grilled Cheese!,https://youtu.be/ETQnPf87M-4,ETQnPf87M-4,ETQnPf87M-4,True,2,True,17848,17848,17848,False,2026-02-10,2026-02-10,"[""eating croque-monsieur"", ""croque-monsieur"", ""croque-monsieur in paris"", ""paris croque-monsieur"", ""things to do in france""]","eating croque-monsieur, croque-monsieur, croque-monsieur in paris, paris croque-monsieur, things to do in france","eating croque-monsieur, croque-monsieur, croque-monsieur in paris, paris croque-monsieur, things to do in france",eating croque-monsieur,croque-monsieur,croque-monsieur in paris,paris croque-monsieur,things to do in france,YouTube,CC-BY-NC-4.0
youtube-video-ZA3DPryPWqg,youtube_video_metadata,1040,2015,France,france,Macaron Taste Test in Paris 🍬🇫🇷 Eating Ladurée & Pierre Hermé Pastries!,https://youtu.be/ZA3DPryPWqg,ZA3DPryPWqg,ZA3DPryPWqg,True,2,True,16642,16642,16642,False,2026-02-10,2026-02-10,"[""paris macaron"", ""macaron"", ""macaron in paris"", ""french macaron"", ""macaron taste test""]","paris macaron, macaron, macaron in paris, french macaron, macaron taste test","paris macaron, macaron, macaron in paris, french macaron, macaron taste test",paris macaron,macaron,macaron in paris,french macaron,macaron taste test,YouTube,CC-BY-NC-4.0
youtube-video-sJ0YyjMZ0ko,youtube_video_metadata,1041,2015,France,france,"PARIS TRAVEL GUIDE 🇫🇷 Top 50 Things to Do in Paris, France! 🗼 Eiffel Tower & Food",https://youtu.be/sJ0YyjMZ0ko,sJ0YyjMZ0ko,sJ0YyjMZ0ko,True,2,True,735114,735114,735114,False,2026-02-10,2026-02-10,"[""things to do in paris"", ""what to do in paris"", ""paris travel guide"", ""visit paris"", ""paris city guide""]","things to do in paris, what to do in paris, paris travel guide, visit paris, paris city guide","things to do in paris, what to do in paris, paris travel guide, visit paris, paris city guide",things to do in paris,what to do in paris,paris travel guide,visit paris,paris city guide,YouTube,CC-BY-NC-4.0
youtube-video-7Jal4YjMf8Y,youtube_video_metadata,1042,2015,France,france,Celebrating Bastille Day in Paris 🎆🇫🇷 Fireworks at the Eiffel Tower! (Le 14 Juillet),https://youtu.be/7Jal4YjMf8Y,7Jal4YjMf8Y,7Jal4YjMf8Y,True,2,True,43378,43378,43378,False,2026-02-10,2026-02-10,"[""celebrating bastille day"", ""bastille day (holiday)"", ""paris bastille day"", ""eiffel tower fireworks"", ""europe""]","celebrating bastille day, bastille day (holiday), paris bastille day, eiffel tower fireworks, europe","celebrating bastille day, bastille day (holiday), paris bastille day, eiffel tower fireworks, europe",celebrating bastille day,bastille day (holiday),paris bastille day,eiffel tower fireworks,europe,YouTube,CC-BY-NC-4.0
youtube-video-1226gickivI,youtube_video_metadata,1043,2015,France,france,Picnic In Paris 🍷🥖 Cheese & Wine at Bois de Boulogne 🇫🇷,https://youtu.be/1226gickivI,1226gickivI,1226gickivI,True,2,True,8242,8242,8242,False,2026-02-10,2026-02-10,"[""picnic in paris"", ""paris picnic"", ""things to do in france"", ""picnic in paris france"", ""things to do in paris""]","picnic in paris, paris picnic, things to do in france, picnic in paris france, things to do in paris","picnic in paris, paris picnic, things to do in france, picnic in paris france, things to do in paris",picnic in paris,paris picnic,things to do in france,picnic in paris france,things to do in paris,YouTube,CC-BY-NC-4.0
youtube-video-XMj19JRW0fM,youtube_video_metadata,1044,2015,France,france,Visiting Château de Versailles by Bike 🚲🏰 Palace Gardens & History 🇫🇷,https://youtu.be/XMj19JRW0fM,XMj19JRW0fM,XMj19JRW0fM,True,2,True,11102,11102,11102,False,2026-02-10,2026-02-10,"[""visiting château de versailles"", ""château de versailles"", ""palace of versailles"", ""visiting versailles"", ""versailles travel""]","visiting château de versailles, château de versailles, palace of versailles, visiting versailles, versailles travel","visiting château de versailles, château de versailles, palace of versailles, visiting versailles, versailles travel",visiting château de versailles,château de versailles,palace of versailles,visiting versailles,versailles travel,YouTube,CC-BY-NC-4.0
youtube-video-mU4lsUjT3bc,youtube_video_metadata,1045,2015,France,france,Our 1 Year Anniversary in Paris 💍❤️ Romance in the City of Lights 🇫🇷,https://youtu.be/mU4lsUjT3bc,mU4lsUjT3bc,mU4lsUjT3bc,True,2,True,8982,8982,8982,False,2026-02-10,2026-02-10,"[""one year anniversary in paris"", ""paris anniversary"", ""things to do in paris"", ""anniversary"", ""things to do in france""]","one year anniversary in paris, paris anniversary, things to do in paris, anniversary, things to do in france","one year anniversary in paris, paris anniversary, things to do in paris, anniversary, things to do in france",one year anniversary in paris,paris anniversary,things to do in paris,anniversary,things to do in france,YouTube,CC-BY-NC-4.0
youtube-video-1mNUM9GiX4c,youtube_video_metadata,1046,2015,France,france,Eating Crepes in Paris 🥞🇫🇷 Nutella & Ham Cheese Crêpes Street Food!,https://youtu.be/1mNUM9GiX4c,1mNUM9GiX4c,1mNUM9GiX4c,True,2,True,28989,28989,28989,False,2026-02-10,2026-02-10,"[""eating crepes in paris"", ""paris crepes"", ""paris food"", ""what to eat in paris"", ""crepes in paris""]","eating crepes in paris, paris crepes, paris food, what to eat in paris, crepes in paris","eating crepes in paris, paris crepes, paris food, what to eat in paris, crepes in paris",eating crepes in paris,paris crepes,paris food,what to eat in paris,crepes in paris,YouTube,CC-BY-NC-4.0
youtube-video-W7_CW7yuM0k,youtube_video_metadata,1047,2015,Japan,japan,Japanese Snacks Taste Test Challenge 🇯🇵🍱 Trying Weird Candy & Chips!,https://youtu.be/W7_CW7yuM0k,W7_CW7yuM0k,W7_CW7yuM0k,True,2,True,6495,6495,6495,False,2026-02-10,2026-02-10,"[""japanese snacks taste test"", ""konpeito lollipop"", ""min no nazo"", ""nagewa"", ""trying japanese snacks""]","japanese snacks taste test, konpeito lollipop, min no nazo, nagewa, trying japanese snacks","japanese snacks taste test, konpeito lollipop, min no nazo, nagewa, trying japanese snacks",japanese snacks taste test,konpeito lollipop,min no nazo,nagewa,trying japanese snacks,YouTube,CC-BY-NC-4.0
youtube-video-GWnUU3u7Cfg,youtube_video_metadata,1048,2015,Luxembourg,luxembourg,LUXEMBOURG TRAVEL GUIDE 🇱🇺 Top 10 Things To Do in Luxembourg City 🏰 Scenic Views!,https://youtu.be/GWnUU3u7Cfg,GWnUU3u7Cfg,GWnUU3u7Cfg,True,2,True,451493,451493,451493,False,2026-02-10,2026-02-10,"[""things to do in luxembourg city"", ""things to do in luxembourg"", ""luxembourg city"", ""luxembourg"", ""luxembourg attractions""]","things to do in luxembourg city, things to do in luxembourg, luxembourg city, luxembourg, luxembourg attractions","things to do in luxembourg city, things to do in luxembourg, luxembourg city, luxembourg, luxembourg attractions",things to do in luxembourg city,things to do in luxembourg,luxembourg city,luxembourg,luxembourg attractions,YouTube,CC-BY-NC-4.0
youtube-video-tLI3celBGfk,youtube_video_metadata,1049,2015,Germany,germany,Regatta Boat Race and Wustrow City Tour ⛵🇩🇪 Baltic Coast Adventure!,https://youtu.be/tLI3celBGfk,tLI3celBGfk,tLI3celBGfk,True,2,True,2356,2356,2356,False,2026-02-10,2026-02-10,"[""regatta boat race"", ""things to do in wustrow"", ""wustrow attractions"", ""wustrow germany"", ""wustrow city""]","regatta boat race, things to do in wustrow, wustrow attractions, wustrow germany, wustrow city","regatta boat race, things to do in wustrow, wustrow attractions, wustrow germany, wustrow city",regatta boat race,things to do in wustrow,wustrow attractions,wustrow germany,wustrow city,YouTube,CC-BY-NC-4.0
youtube-video-M9RTyrtGpro,youtube_video_metadata,1050,2015,Germany,germany,Stralsund City Guide & Tour 🏰 UNESCO Old Town & Baltic Food in Germany 🇩🇪🐟,https://youtu.be/M9RTyrtGpro,M9RTyrtGpro,M9RTyrtGpro,True,2,True,27326,27326,27326,False,2026-02-10,2026-02-10,"[""stralsund city tour"", ""stralsund"", ""stralsund city guide"", ""visit stralsund"", ""stralsund travel""]","stralsund city tour, stralsund, stralsund city guide, visit stralsund, stralsund travel","stralsund city tour, stralsund, stralsund city guide, visit stralsund, stralsund travel",stralsund city tour,stralsund,stralsund city guide,visit stralsund,stralsund travel,YouTube,CC-BY-NC-4.0
youtube-video-VrKcszpAaAA,youtube_video_metadata,1051,2015,Germany,germany,"Rügen Island Road Trip 🚂 Jasmund Cliffs, e-Trabi Drive & Göhren in Germany 🧗‍♂️",https://youtu.be/VrKcszpAaAA,VrKcszpAaAA,VrKcszpAaAA,True,1,False,46242,46242,46242,False,2026-02-10,2026-02-10,"[""things to do in rügen"", ""rügen"", ""rügen attractions"", ""ruegen"", ""rasender roland""]","things to do in rügen, rügen, rügen attractions, ruegen, rasender roland","things to do in rügen, rügen, rügen attractions, ruegen, rasender roland",things to do in rügen,rügen,rügen attractions,ruegen,rasender roland,YouTube,CC-BY-NC-4.0
youtube-video-Rd4Up5YDvAI,youtube_video_metadata,1052,2015,Germany,germany,"Störtebeker Festspiele (Medieval German Theatre) - Rügen, Ralswiek, Germany ⚔️",https://youtu.be/Rd4Up5YDvAI,Rd4Up5YDvAI,Rd4Up5YDvAI,True,1,False,4943,4943,4943,False,2026-02-10,2026-02-10,"[""störtebeker festspiele"", ""things to do in ralswiek"", ""medieval german theatre"", ""german theater"", ""rügen""]","störtebeker festspiele, things to do in ralswiek, medieval german theatre, german theater, rügen","störtebeker festspiele, things to do in ralswiek, medieval german theatre, german theater, rügen",störtebeker festspiele,things to do in ralswiek,medieval german theatre,german theater,rügen,YouTube,CC-BY-NC-4.0
youtube-video-4jiDtojk4ls,youtube_video_metadata,1053,2015,Germany,germany,"Punting in Spreewald and feeding penguins at Spreewelten, Germany 🐧🇩🇪",https://youtu.be/4jiDtojk4ls,4jiDtojk4ls,4jiDtojk4ls,True,1,False,6549,6549,6549,False,2026-02-10,2026-02-10,"[""punting in spreewald"", ""spreewald"", ""spreewald punting"", ""spree"", ""punting in germany""]","punting in spreewald, spreewald, spreewald punting, spree, punting in germany","punting in spreewald, spreewald, spreewald punting, spree, punting in germany",punting in spreewald,spreewald,spreewald punting,spree,punting in germany,YouTube,CC-BY-NC-4.0
youtube-video-D7WlYMwPUm0,youtube_video_metadata,1054,2015,Germany,germany,"Visiting Spreewald 🌳 German Forest Adventures, Village Traditions & Pickle Tasting! 🇩🇪🥒",https://youtu.be/D7WlYMwPUm0,D7WlYMwPUm0,D7WlYMwPUm0,True,1,False,36131,36131,36131,False,2026-02-10,2026-02-10,"[""visiting spreewald"", ""spreewald"", ""visit spreewald"", ""spreewald attractions"", ""spreewald travel""]","visiting spreewald, spreewald, visit spreewald, spreewald attractions, spreewald travel","visiting spreewald, spreewald, visit spreewald, spreewald attractions, spreewald travel",visiting spreewald,spreewald,visit spreewald,spreewald attractions,spreewald travel,YouTube,CC-BY-NC-4.0
youtube-video-ZwSId97dQ3Q,youtube_video_metadata,1055,2015,USA,usa,Smorgasburg Brooklyn Flea Food Market 🍔🍦 New York City Foodie Heaven 🇺🇸,https://youtu.be/ZwSId97dQ3Q,ZwSId97dQ3Q,ZwSId97dQ3Q,True,1,False,6769,6769,6769,False,2026-02-10,2026-02-10,"[""smorgasburg brooklyn flea food market"", ""smorgasburg"", ""smorgasburg food"", ""food at smorgasburg"", ""what to eat at smorgasburg""]","smorgasburg brooklyn flea food market, smorgasburg, smorgasburg food, food at smorgasburg, what to eat at smorgasburg","smorgasburg brooklyn flea food market, smorgasburg, smorgasburg food, food at smorgasburg, what to eat at smorgasburg",smorgasburg brooklyn flea food market,smorgasburg,smorgasburg food,food at smorgasburg,what to eat at smorgasburg,YouTube,CC-BY-NC-4.0
